"Time","Sonar Distance Measure (mm)"
2024-06-24 21:20:13,4410
2024-06-24 21:30:12,4435
2024-06-24 21:40:13,4450
2024-06-24 21:50:12,4420
2024-06-24 22:00:13,4495
2024-06-24 22:10:13,4425
2024-06-24 22:20:12,4415
2024-06-24 22:30:13,4430
2024-06-24 22:40:12,4420
2024-06-24 22:50:13,4430
2024-06-24 23:00:13,4410
2024-06-24 23:10:12,4445
2024-06-24 23:20:13,4415
2024-06-24 23:30:12,4445
2024-06-24 23:40:13,4410
2024-06-24 23:50:13,4420
2024-06-25 00:00:13,4430
2024-06-25 00:10:12,4420
2024-06-25 00:20:13,4510
2024-06-25 00:30:12,4420
2024-06-25 00:40:13,4435
2024-06-25 00:50:13,4415
2024-06-25 01:00:12,4955
2024-06-25 01:10:13,4445
2024-06-25 01:20:13,4470
2024-06-25 01:30:12,4990
2024-06-25 01:40:13,4075
2024-06-25 01:50:12,3835
2024-06-25 02:00:12,3605
2024-06-25 02:10:13,3330
2024-06-25 02:20:12,3110
2024-06-25 02:30:13,2910
2024-06-25 02:40:13,2705
2024-06-25 02:50:12,2520
2024-06-25 03:00:13,2315
2024-06-25 03:10:13,2105
2024-06-25 03:20:13,1870
2024-06-25 03:30:12,1670
2024-06-25 03:40:13,1450
2024-06-25 03:50:13,1290
2024-06-25 04:00:12,1140
2024-06-25 04:10:13,1000
2024-06-25 04:20:13,940
2024-06-25 04:30:12,940
2024-06-25 04:40:13,965
2024-06-25 04:50:12,1010
2024-06-25 05:00:13,1085
2024-06-25 05:10:13,1225
2024-06-25 05:20:12,1410
2024-06-25 05:30:13,1615
2024-06-25 05:40:13,1845
2024-06-25 05:50:13,2055
2024-06-25 06:00:13,2260
2024-06-25 06:10:12,2360
2024-06-25 06:20:13,2580
2024-06-25 06:30:13,2800
2024-06-25 06:40:13,3050
2024-06-25 06:50:17,3270
2024-06-25 07:00:13,3450
2024-06-25 07:10:12,3630
2024-06-25 07:20:13,3800
2024-06-25 07:30:13,3950
2024-06-25 07:40:12,4130
2024-06-25 07:50:13,4840
2024-06-25 08:00:13,4430
2024-06-25 08:10:12,4415
2024-06-25 08:20:13,4410
2024-06-25 08:30:12,4440
2024-06-25 08:40:17,4405
2024-06-25 08:50:13,4465
2024-06-25 09:00:12,4485
2024-06-25 09:10:12,4405
2024-06-25 09:20:13,4475
2024-06-25 09:30:12,4910
2024-06-25 09:40:13,4470
2024-06-25 09:50:12,4995
2024-06-25 10:00:13,4400
2024-06-25 10:10:13,4490
2024-06-25 10:20:12,4460
2024-06-25 10:30:13,4405
2024-06-25 10:40:13,4820
2024-06-25 10:50:17,4410
2024-06-25 11:00:13,4960
2024-06-25 11:10:12,4410
2024-06-25 11:20:13,4500
2024-06-25 11:30:13,4480
2024-06-25 11:40:12,4440
2024-06-25 11:50:13,4920
2024-06-25 12:00:12,4450
2024-06-25 12:10:13,4470
2024-06-25 12:20:12,4990
2024-06-25 12:30:13,4470
2024-06-25 12:40:13,4985
2024-06-25 12:50:12,4875
2024-06-25 13:00:13,4435
2024-06-25 13:10:12,4990
2024-06-25 13:20:12,4430
2024-06-25 13:30:13,4885
2024-06-25 13:40:12,3970
2024-06-25 13:50:13,3710
2024-06-25 14:00:12,3445
2024-06-25 14:10:13,3200
2024-06-25 14:20:12,3000
2024-06-25 14:30:13,2830
2024-06-25 14:40:12,2645
2024-06-25 14:50:12,2555
2024-06-25 15:00:13,2395
2024-06-25 15:10:12,2250
2024-06-25 15:20:13,2095
2024-06-25 15:30:13,1945
2024-06-25 15:40:12,1810
2024-06-25 15:50:18,1685
2024-06-25 16:00:13,1545
2024-06-25 16:10:12,1375
2024-06-25 16:20:13,1215
2024-06-25 16:30:12,1100
2024-06-25 16:40:13,1035
2024-06-25 16:50:13,1020
2024-06-25 17:00:13,1035
2024-06-25 17:10:13,1085
2024-06-25 17:20:13,1190
2024-06-25 17:30:13,1355
2024-06-25 17:40:12,1535
2024-06-25 17:50:13,1750
2024-06-25 18:00:13,1950
2024-06-25 18:10:12,2140
2024-06-25 18:20:13,2365
2024-06-25 18:30:12,2490
2024-06-25 18:40:12,2650
2024-06-25 18:50:13,2845
2024-06-25 19:00:13,3105
2024-06-25 19:10:13,3330
2024-06-25 19:20:12,3515
2024-06-25 19:30:13,3700
2024-06-25 19:40:13,3860
2024-06-25 19:50:12,4020
2024-06-25 20:00:13,4270
2024-06-25 20:10:12,4980
2024-06-25 20:20:13,4440
2024-06-25 20:30:18,4535
2024-06-25 20:40:12,4480
2024-06-25 20:50:13,4420
2024-06-25 21:00:13,4415
2024-06-25 21:10:12,4980
2024-06-25 21:20:18,4420
2024-06-25 21:30:12,4905
2024-06-25 21:40:13,4520
2024-06-25 21:50:12,4995
2024-06-25 22:00:13,4435
2024-06-25 22:10:12,4415
2024-06-25 22:20:12,4450
2024-06-25 22:30:13,4450
2024-06-25 22:40:12,4425
2024-06-25 22:50:13,4435
2024-06-25 23:00:18,4425
2024-06-25 23:10:12,4480
2024-06-25 23:20:13,4425
2024-06-25 23:30:13,4415
2024-06-25 23:40:12,4425
2024-06-25 23:50:13,4475
2024-06-26 00:00:12,4415
2024-06-26 00:10:13,4420
2024-06-26 00:20:12,4500
2024-06-26 00:30:13,4420
2024-06-26 00:40:12,4420
2024-06-26 00:50:13,4500
2024-06-26 01:00:14,4480
2024-06-26 01:10:13,4450
2024-06-26 01:20:12,4430
2024-06-26 01:30:13,4435
2024-06-26 01:40:12,4440
2024-06-26 01:50:12,4440
2024-06-26 02:00:13,4405
2024-06-26 02:10:12,4440
2024-06-26 02:20:13,4365
2024-06-26 02:30:13,3995
2024-06-26 02:40:12,3745
2024-06-26 02:50:13,3475
2024-06-26 03:00:12,3305
2024-06-26 03:10:13,3070
2024-06-26 03:20:12,2800
2024-06-26 03:30:13,2575
2024-06-26 03:40:13,2425
2024-06-26 03:50:13,2220
2024-06-26 04:00:13,2000
2024-06-26 04:10:12,1775
2024-06-26 04:20:13,1565
2024-06-26 04:30:13,1395
2024-06-26 04:40:12,1235
2024-06-26 04:50:13,1090
2024-06-26 05:00:13,985
2024-06-26 05:10:12,955
2024-06-26 05:20:13,965
2024-06-26 05:30:12,990
2024-06-26 05:40:13,1040
2024-06-26 05:50:12,1130
2024-06-26 06:00:13,1260
2024-06-26 06:10:13,1450
2024-06-26 06:20:12,1645
2024-06-26 06:30:13,1890
2024-06-26 06:40:12,2105
2024-06-26 06:50:13,2340
2024-06-26 07:00:13,2510
2024-06-26 07:10:12,2625
2024-06-26 07:20:13,2845
2024-06-26 07:30:12,3105
2024-06-26 07:40:13,3315
2024-06-26 07:50:12,3500
2024-06-26 08:00:12,3675
2024-06-26 08:10:13,3880
2024-06-26 08:20:12,4010
2024-06-26 08:30:13,4150
2024-06-26 08:40:13,4990
2024-06-26 08:50:12,4900
2024-06-26 09:00:13,4415
2024-06-26 09:10:12,4405
2024-06-26 09:20:13,4415
2024-06-26 09:30:13,4485
2024-06-26 09:40:12,4895
2024-06-26 09:50:13,4490
2024-06-26 10:00:12,4405
2024-06-26 10:10:13,4430
2024-06-26 10:20:13,4995
2024-06-26 10:30:12,4410
2024-06-26 10:40:13,4445
2024-06-26 10:50:12,4400
2024-06-26 11:00:13,4400
2024-06-26 11:10:12,4405
2024-06-26 11:20:13,4395
2024-06-26 11:30:13,4495
2024-06-26 11:40:12,4995
2024-06-26 11:50:13,4480
2024-06-26 12:00:13,4995
2024-06-26 12:10:12,4405
2024-06-26 12:20:13,4440
2024-06-26 12:30:12,4445
2024-06-26 12:40:13,4400
2024-06-26 12:50:13,4395
2024-06-26 13:00:12,4395
2024-06-26 13:10:13,4375
2024-06-26 13:20:12,4390
2024-06-26 13:30:13,4405
2024-06-26 13:40:13,4435
2024-06-26 13:50:13,4405
2024-06-26 14:00:12,4430
2024-06-26 14:10:12,4410
2024-06-26 14:20:13,4185
2024-06-26 14:30:12,3835
2024-06-26 14:40:13,3575
2024-06-26 14:50:13,3320
2024-06-26 15:00:12,3100
2024-06-26 15:10:13,2915
2024-06-26 15:20:12,2735
2024-06-26 15:30:13,2615
2024-06-26 15:40:13,2505
2024-06-26 16:00:13,2200
2024-06-26 16:10:13,2065
2024-06-26 16:20:13,1935
2024-06-26 16:30:13,1805
2024-06-26 16:40:12,1685
2024-06-26 16:50:23,1525
2024-06-26 17:00:13,1375
2024-06-26 17:10:13,1250
2024-06-26 17:20:13,1175
2024-06-26 17:30:12,1120
2024-06-26 17:40:13,1105
2024-06-26 17:50:12,1135
2024-06-26 18:00:13,1215
2024-06-26 18:10:13,1340
2024-06-26 18:20:13,1515
2024-06-26 18:30:12,1705
2024-06-26 18:40:13,1920
2024-06-26 18:50:12,2125
2024-06-26 19:00:13,2330
2024-06-26 19:10:13,2435
2024-06-26 19:20:12,2615
2024-06-26 19:30:18,2860
2024-06-26 19:40:12,3035
2024-06-26 19:50:12,3305
2024-06-26 20:00:13,3470
2024-06-26 20:10:13,3655
2024-06-26 20:20:18,3815
2024-06-26 20:30:17,3970
2024-06-26 20:40:13,4065
2024-06-26 20:50:12,4910
2024-06-26 21:00:13,4395
2024-06-26 21:10:13,4395
2024-06-26 21:20:12,4430
2024-06-26 21:30:13,4520
2024-06-26 21:40:13,4440
2024-06-26 21:50:12,4435
2024-06-26 22:00:13,4990
2024-06-26 22:10:13,4395
2024-06-26 22:20:12,4390
2024-06-26 22:30:13,4420
2024-06-26 22:40:12,4845
2024-06-26 22:50:13,4395
2024-06-26 23:00:13,4430
2024-06-26 23:10:13,4990
2024-06-26 23:20:12,4415
2024-06-26 23:30:12,4495
2024-06-26 23:40:13,4400
2024-06-26 23:50:12,4420
2024-06-27 00:00:13,4415
2024-06-27 00:10:13,4915
2024-06-27 00:20:13,4905
2024-06-27 00:30:13,4425
2024-06-27 00:40:12,4410
2024-06-27 00:50:13,4420
2024-06-27 01:00:13,4435
2024-06-27 01:10:12,4915
2024-06-27 01:20:13,4415
2024-06-27 01:30:12,4415
2024-06-27 01:40:12,4415
2024-06-27 01:50:13,4450
2024-06-27 02:00:12,4410
2024-06-27 02:10:13,4410
2024-06-27 02:20:13,4490
2024-06-27 02:30:12,4425
2024-06-27 02:40:13,4420
2024-06-27 02:50:12,4405
2024-06-27 03:00:13,4415
2024-06-27 03:10:13,4415
2024-06-27 03:20:12,4885
2024-06-27 03:30:18,3990
2024-06-27 03:40:12,3760
2024-06-27 03:50:13,3525
2024-06-27 04:00:13,3275
2024-06-27 04:10:12,3055
2024-06-27 04:20:13,2830
2024-06-27 04:30:13,2620
2024-06-27 04:40:12,2415
2024-06-27 04:50:13,2215
2024-06-27 05:00:12,1990
2024-06-27 05:10:13,1765
2024-06-27 05:20:13,1580
2024-06-27 05:30:13,1430
2024-06-27 05:40:12,1325
2024-06-27 05:50:13,1220
2024-06-27 06:00:13,1145
2024-06-27 06:10:12,1120
2024-06-27 06:20:13,1170
2024-06-27 06:30:13,1245
2024-06-27 06:40:12,1335
2024-06-27 06:50:13,1465
2024-06-27 07:00:12,1625
2024-06-27 07:10:13,1850
2024-06-27 07:20:13,2060
2024-06-27 07:30:12,2250
2024-06-27 07:40:13,2485
2024-06-27 07:50:13,2595
2024-06-27 08:00:13,2820
2024-06-27 08:10:13,3045
2024-06-27 08:20:12,3300
2024-06-27 08:30:13,3465
2024-06-27 08:40:12,3660
2024-06-27 08:50:13,3835
2024-06-27 09:00:12,4005
2024-06-27 09:10:13,4155
2024-06-27 09:20:13,4970
2024-06-27 09:30:12,4430
2024-06-27 09:40:13,4415
2024-06-27 09:50:13,4405
2024-06-27 10:00:12,4420
2024-06-27 10:10:13,4500
2024-06-27 10:20:12,4420
2024-06-27 10:30:12,4375
2024-06-27 10:40:18,4400
2024-06-27 10:50:12,4440
2024-06-27 11:00:13,4415
2024-06-27 11:10:13,4425
2024-06-27 11:20:12,4425
2024-06-27 11:30:13,4470
2024-06-27 11:40:12,4900
2024-06-27 11:50:13,4830
2024-06-27 12:00:12,4445
2024-06-27 12:10:18,4410
2024-06-27 12:20:13,4550
2024-06-27 12:30:22,4475
2024-06-27 12:40:13,4855
2024-06-27 12:50:12,4405
2024-06-27 13:00:12,4445
2024-06-27 13:10:13,4425
2024-06-27 13:20:13,4410
2024-06-27 13:30:13,4430
2024-06-27 13:40:12,4445
2024-06-27 13:50:13,4990
2024-06-27 14:00:13,4410
2024-06-27 14:10:12,4400
2024-06-27 14:20:13,4995
2024-06-27 14:30:12,4900
2024-06-27 14:40:12,4415
2024-06-27 14:50:13,4950
2024-06-27 15:00:13,4975
2024-06-27 15:10:12,4985
2024-06-27 15:20:14,3990
2024-06-27 15:30:13,3750
2024-06-27 15:40:12,3525
2024-06-27 15:50:13,3310
2024-06-27 16:00:12,3095
2024-06-27 16:10:13,2920
2024-06-27 16:20:13,2765
2024-06-27 16:30:12,2615
2024-06-27 16:40:13,2495
2024-06-27 16:50:13,2370
2024-06-27 17:00:13,2255
2024-06-27 17:10:13,2100
2024-06-27 17:20:12,1965
2024-06-27 17:30:13,1825
2024-06-27 17:40:13,1725
2024-06-27 17:50:12,1600
2024-06-27 18:00:13,1480
2024-06-27 18:10:12,1415
2024-06-27 18:20:13,1380
2024-06-27 18:30:12,1395
2024-06-27 18:40:13,1450
2024-06-27 18:50:12,1570
2024-06-27 19:00:13,1675
2024-06-27 19:10:13,1840
2024-06-27 19:20:12,2000
2024-06-27 19:30:13,2210
2024-06-27 19:40:12,2420
2024-06-27 19:50:13,2550
2024-06-27 20:00:12,2700
2024-06-27 20:10:13,2895
2024-06-27 20:20:12,3145
2024-06-27 20:30:13,3355
2024-06-27 20:40:12,3550
2024-06-27 20:50:13,3730
2024-06-27 21:00:13,3880
2024-06-27 21:10:12,4065
2024-06-27 21:20:13,4810
2024-06-27 21:30:13,5005
2024-06-27 21:40:13,4450
2024-06-27 21:50:18,4425
2024-06-27 22:00:12,4420
2024-06-27 22:10:13,4475
2024-06-27 22:20:13,4480
2024-06-27 22:30:12,4440
2024-06-27 22:40:13,4430
2024-06-27 22:50:12,4425
2024-06-27 23:00:12,4435
2024-06-27 23:10:13,4480
2024-06-27 23:20:12,4440
2024-06-27 23:30:13,4420
2024-06-27 23:40:13,4505
2024-06-27 23:50:12,4450
2024-06-28 00:00:13,4435
2024-06-28 00:10:12,4550
2024-06-28 00:20:13,4440
2024-06-28 00:30:13,4435
2024-06-28 00:40:12,4435
2024-06-28 00:50:13,4425
2024-06-28 01:00:12,4455
2024-06-28 01:10:22,4445
2024-06-28 01:20:13,4445
2024-06-28 01:30:13,4420
2024-06-28 01:40:13,4435
2024-06-28 01:50:12,4420
2024-06-28 02:00:13,4490
2024-06-28 02:10:12,4455
2024-06-28 02:20:12,4405
2024-06-28 02:30:13,4450
2024-06-28 02:40:13,4435
2024-06-28 02:50:12,4410
2024-06-28 03:00:13,4440
2024-06-28 03:10:13,4470
2024-06-28 03:20:13,4505
2024-06-28 03:30:12,4435
2024-06-28 03:40:12,4430
2024-06-28 03:50:13,4430
2024-06-28 04:00:12,4430
2024-06-28 04:10:17,4445
2024-06-28 04:20:13,4320
2024-06-28 04:30:12,4015
2024-06-28 04:40:13,3790
2024-06-28 04:50:12,3535
2024-06-28 05:00:12,3285
2024-06-28 05:10:13,3040
2024-06-28 05:20:12,2795
2024-06-28 05:30:13,2555
2024-06-28 05:40:13,2330
2024-06-28 05:50:12,2105
2024-06-28 06:00:13,1900
2024-06-28 06:10:12,1715
2024-06-28 06:20:12,1585
2024-06-28 06:30:13,1475
2024-06-28 06:40:13,1370
2024-06-28 06:50:13,1310
2024-06-28 07:00:12,1280
2024-06-28 07:10:12,1310
2024-06-28 07:20:13,1375
2024-06-28 07:30:12,1475
2024-06-28 07:40:12,1650
2024-06-28 07:50:13,1805
2024-06-28 08:00:13,2010
2024-06-28 08:10:18,2235
2024-06-28 08:20:12,2430
2024-06-28 08:30:13,2600
2024-06-28 08:40:13,2750
2024-06-28 08:50:12,2965
2024-06-28 09:00:13,3185
2024-06-28 09:10:12,3410
2024-06-28 09:20:13,3605
2024-06-28 09:30:13,3775
2024-06-28 09:40:12,3930
2024-06-28 09:50:13,4050
2024-06-28 10:00:13,4995
2024-06-28 10:10:12,4410
2024-06-28 10:20:18,4430
2024-06-28 10:30:13,4415
2024-06-28 10:40:12,4420
2024-06-28 10:50:13,4415
2024-06-28 11:00:13,4420
2024-06-28 11:10:17,4400
2024-06-28 11:20:13,4415
2024-06-28 11:30:12,4420
2024-06-28 11:40:12,4405
2024-06-28 11:50:13,4425
2024-06-28 12:00:12,4450
2024-06-28 12:10:13,4415
2024-06-28 12:20:13,4405
2024-06-28 12:30:12,4440
2024-06-28 12:40:13,4415
2024-06-28 12:50:13,4415
2024-06-28 13:00:13,4535
2024-06-28 13:10:13,4410
2024-06-28 13:20:12,4445
2024-06-28 13:30:13,4480
2024-06-28 13:40:13,4430
2024-06-28 13:50:12,4380
2024-06-28 14:00:18,4415
2024-06-28 14:10:12,4425
2024-06-28 14:20:13,4400
2024-06-28 14:30:18,4410
2024-06-28 14:40:12,4395
2024-06-28 14:50:13,4395
2024-06-28 15:00:13,4470
2024-06-28 15:10:12,4410
2024-06-28 15:20:13,4415
2024-06-28 15:30:13,4400
2024-06-28 15:40:12,4455
2024-06-28 15:50:13,4425
2024-06-28 16:00:12,4100
2024-06-28 16:10:12,3890
2024-06-28 16:20:13,3620
2024-06-28 16:30:12,3400
2024-06-28 16:40:12,3195
2024-06-28 16:50:12,3015
2024-06-28 17:00:12,2850
2024-06-28 17:10:13,2685
2024-06-28 17:20:13,2570
2024-06-28 17:30:13,2455
2024-06-28 17:40:12,2325
2024-06-28 17:50:13,2205
2024-06-28 18:00:13,2110
2024-06-28 18:10:13,1995
2024-06-28 18:20:12,1890
2024-06-28 18:30:13,1775
2024-06-28 18:40:13,1685
2024-06-28 18:50:17,1590
2024-06-28 19:00:12,1530
2024-06-28 19:10:13,1510
2024-06-28 19:20:12,1510
2024-06-28 19:30:13,1575
2024-06-28 19:40:13,1655
2024-06-28 19:50:12,1780
2024-06-28 20:00:13,1880
2024-06-28 20:10:12,2070
2024-06-28 20:30:12,2455
2024-06-28 20:40:13,2580
2024-06-28 20:50:14,2735
2024-06-28 21:00:13,2940
2024-06-28 21:10:13,3155
2024-06-28 21:20:12,3365
2024-06-28 21:30:13,3545
2024-06-28 21:40:13,3710
2024-06-28 21:50:13,3875
2024-06-28 22:00:12,4030
2024-06-28 22:10:13,4210
2024-06-28 22:20:17,4990
2024-06-28 22:30:12,4435
2024-06-28 22:40:13,4410
2024-06-28 22:50:12,4455
2024-06-28 23:00:13,4405
2024-06-28 23:10:12,4425
2024-06-28 23:20:13,4445
2024-06-28 23:30:12,4425
2024-06-28 23:40:13,4435
2024-06-28 23:50:13,4465
2024-06-29 00:00:12,4405
2024-06-29 00:10:13,4490
2024-06-29 00:20:12,4420
2024-06-29 00:30:13,4425
2024-06-29 00:40:13,4415
2024-06-29 00:50:12,4435
2024-06-29 01:00:13,4425
2024-06-29 01:10:12,4450
2024-06-29 01:20:13,4445
2024-06-29 01:30:13,4465
2024-06-29 01:40:12,4435
2024-06-29 01:50:13,4420
2024-06-29 02:00:12,4420
2024-06-29 02:10:12,4355
2024-06-29 02:20:13,4440
2024-06-29 02:30:13,4460
2024-06-29 02:40:13,4395
2024-06-29 02:50:12,4435
2024-06-29 03:00:13,4430
2024-06-29 03:10:12,4410
2024-06-29 03:20:13,4440
2024-06-29 03:30:18,4430
2024-06-29 03:40:12,4435
2024-06-29 03:50:13,4430
2024-06-29 04:00:13,4435
2024-06-29 04:10:13,4440
2024-06-29 04:20:12,4435
2024-06-29 04:30:13,4450
2024-06-29 04:40:12,4425
2024-06-29 04:50:13,4460
2024-06-29 05:00:13,4400
2024-06-29 05:10:12,4275
2024-06-29 05:20:13,4000
2024-06-29 05:30:12,3770
2024-06-29 05:40:12,3525
2024-06-29 05:50:13,3305
2024-06-29 06:00:12,3075
2024-06-29 06:10:13,2870
2024-06-29 06:20:13,2675
2024-06-29 06:30:12,2465
2024-06-29 06:40:13,2255
2024-06-29 06:50:12,2075
2024-06-29 07:00:13,1895
2024-06-29 07:10:13,1730
2024-06-29 07:20:12,1605
2024-06-29 07:30:13,1515
2024-06-29 07:40:12,1435
2024-06-29 07:50:13,1390
2024-06-29 08:00:13,1350
2024-06-29 08:10:12,1365
2024-06-29 08:20:13,1440
2024-06-29 08:30:12,1520
2024-06-29 08:40:12,1685
2024-06-29 08:50:13,1820
2024-06-29 09:00:13,2010
2024-06-29 09:10:13,2215
2024-06-29 09:20:12,2445
2024-06-29 09:30:12,2615
2024-06-29 09:40:18,2755
2024-06-29 09:50:12,2975
2024-06-29 10:00:13,3190
2024-06-29 10:10:12,3395
2024-06-29 10:20:12,3580
2024-06-29 10:30:13,3760
2024-06-29 10:40:17,3905
2024-06-29 10:50:12,4215
2024-06-29 11:00:18,4990
2024-06-29 11:10:12,4365
2024-06-29 11:20:13,4480
2024-06-29 11:30:13,4440
2024-06-29 11:40:12,4410
2024-06-29 11:50:13,4410
2024-06-29 12:00:12,4415
2024-06-29 12:10:13,4420
2024-06-29 12:20:13,4405
2024-06-29 12:30:12,4405
2024-06-29 12:40:13,4440
2024-06-29 12:50:13,4510
2024-06-29 13:00:12,4490
2024-06-29 13:10:13,4435
2024-06-29 13:20:12,4425
2024-06-29 13:30:12,4455
2024-06-29 13:40:13,4400
2024-06-29 13:50:13,4440
2024-06-29 14:00:18,4440
2024-06-29 14:10:12,4405
2024-06-29 14:20:13,4395
2024-06-29 14:30:12,4420
2024-06-29 14:40:12,4430
2024-06-29 14:50:13,4430
2024-06-29 15:00:12,4810
2024-06-29 15:10:13,4960
2024-06-29 15:20:13,4430
2024-06-29 15:30:17,4425
2024-06-29 15:40:13,4420
2024-06-29 15:50:13,4410
2024-06-29 16:00:13,4435
2024-06-29 16:10:13,4410
2024-06-29 16:20:12,4420
2024-06-29 16:30:13,4415
2024-06-29 16:40:18,4315
2024-06-29 16:50:12,4030
2024-06-29 17:00:13,3815
2024-06-29 17:10:12,3590
2024-06-29 17:20:18,3375
2024-06-29 17:30:13,3180
2024-06-29 17:40:12,3020
2024-06-29 17:50:13,2870
2024-06-29 18:00:12,2755
2024-06-29 18:10:13,2635
2024-06-29 18:20:12,2550
2024-06-29 18:30:13,2440
2024-06-29 18:40:12,2330
2024-06-29 18:50:13,2200
2024-06-29 19:00:13,2090
2024-06-29 19:10:12,2000
2024-06-29 19:20:13,1910
2024-06-29 19:30:12,1815
2024-06-29 19:40:13,1715
2024-06-29 19:50:13,1630
2024-06-29 20:00:13,1580
2024-06-29 20:10:12,1575
2024-06-29 20:20:12,1595
2024-06-29 20:30:13,1625
2024-06-29 20:40:12,1695
2024-06-29 20:50:13,1800
2024-06-29 21:00:13,1985
2024-06-29 21:10:12,2150
2024-06-29 21:20:13,2350
2024-06-29 21:30:12,2435
2024-06-29 21:40:13,2585
2024-06-29 21:50:13,2790
2024-06-29 22:00:13,3035
2024-06-29 22:10:13,3235
2024-06-29 22:20:12,3430
2024-06-29 22:30:13,3610
2024-06-29 22:40:12,3770
2024-06-29 22:50:13,3920
2024-06-29 23:00:13,4085
2024-06-29 23:10:17,4340
2024-06-29 23:20:13,5000
2024-06-29 23:30:13,4425
2024-06-29 23:40:12,4950
2024-06-29 23:50:13,4445
2024-06-30 00:00:12,4425
2024-06-30 00:10:13,4380
2024-06-30 00:20:13,4425
2024-06-30 00:30:12,4435
2024-06-30 00:40:13,4415
2024-06-30 00:50:12,4420
2024-06-30 01:00:12,4440
2024-06-30 01:10:13,4440
2024-06-30 01:20:13,4425
2024-06-30 01:30:12,4455
2024-06-30 01:40:13,4430
2024-06-30 01:50:12,4370
2024-06-30 02:00:12,4425
2024-06-30 02:10:13,4465
2024-06-30 02:20:13,4395
2024-06-30 02:30:12,4425
2024-06-30 02:40:13,4415
2024-06-30 02:50:12,4415
2024-06-30 03:00:13,4465
2024-06-30 03:10:13,4420
2024-06-30 03:20:12,4515
2024-06-30 03:30:13,4430
2024-06-30 03:40:13,4435
2024-06-30 03:50:12,4440
2024-06-30 04:00:13,4435
2024-06-30 04:10:13,4430
2024-06-30 04:20:13,4435
2024-06-30 04:30:12,4420
2024-06-30 04:40:13,4460
2024-06-30 04:50:13,4425
2024-06-30 05:00:12,4440
2024-06-30 05:10:13,4440
2024-06-30 05:20:12,4420
2024-06-30 05:30:13,4455
2024-06-30 05:40:13,4435
2024-06-30 05:50:12,4495
2024-06-30 06:00:13,4950
2024-06-30 06:10:12,4225
2024-06-30 06:20:12,3980
2024-06-30 06:30:13,3790
2024-06-30 06:40:12,3545
2024-06-30 06:50:13,3340
2024-06-30 07:00:12,3115
2024-06-30 07:10:13,2910
2024-06-30 07:20:12,2680
2024-06-30 07:30:13,2490
2024-06-30 07:40:13,2305
2024-06-30 07:50:12,2105
2024-06-30 08:00:13,1925
2024-06-30 08:10:12,1795
2024-06-30 08:20:12,1665
2024-06-30 08:30:13,1590
2024-06-30 08:40:13,1495
2024-06-30 08:50:12,1430
2024-06-30 09:00:13,1405
2024-06-30 09:10:17,1415
2024-06-30 09:20:12,1495
2024-06-30 09:30:13,1585
2024-06-30 09:40:12,1700
2024-06-30 09:50:12,1850
2024-06-30 10:00:13,2050
2024-06-30 10:10:12,2210
2024-06-30 10:20:17,2415
2024-06-30 10:30:23,2595
2024-06-30 10:40:12,2745
2024-06-30 10:50:13,2945
2024-06-30 11:00:13,3170
2024-06-30 11:10:13,3365
2024-06-30 11:20:13,3545
2024-06-30 11:30:13,3730
2024-06-30 11:40:12,3890
2024-06-30 11:50:13,4010
2024-06-30 12:00:12,4260
2024-06-30 12:10:13,4420
2024-06-30 12:20:13,4440
2024-06-30 12:30:13,4430
2024-06-30 12:40:12,4410
2024-06-30 12:50:13,4415
2024-06-30 13:00:12,4425
2024-06-30 13:10:13,4440
2024-06-30 13:20:12,4415
2024-06-30 13:30:12,4420
2024-06-30 13:40:13,4435
2024-06-30 13:50:12,4415
2024-06-30 14:00:13,4425
2024-06-30 14:10:12,4395
2024-06-30 14:20:13,4430
2024-06-30 14:30:13,4460
2024-06-30 14:40:13,4445
2024-06-30 14:50:13,4460
2024-06-30 15:00:12,4430
2024-06-30 15:10:13,4960
2024-06-30 15:20:12,4425
2024-06-30 15:30:18,4430
2024-06-30 15:40:13,4455
2024-06-30 15:50:13,4440
2024-06-30 16:00:12,4435
2024-06-30 16:10:13,4450
2024-06-30 16:20:12,4445
2024-06-30 16:30:13,4430
2024-06-30 16:40:12,4420
2024-06-30 16:50:12,4420
2024-06-30 17:00:13,4440
2024-06-30 17:10:12,4525
2024-06-30 17:20:13,4750
2024-06-30 17:30:13,4430
2024-06-30 17:40:18,4235
2024-06-30 17:50:12,4005
2024-06-30 18:00:13,3760
2024-06-30 18:10:13,3530
2024-06-30 18:20:12,3310
2024-06-30 18:30:13,3140
2024-06-30 18:40:12,2945
2024-06-30 18:50:18,2785
2024-06-30 19:00:12,2660
2024-06-30 19:10:12,2565
2024-06-30 19:20:13,2450
2024-06-30 19:30:12,2325
2024-06-30 19:40:14,2210
2024-06-30 19:50:12,2120
2024-06-30 20:00:13,2025
2024-06-30 20:10:12,1940
2024-06-30 20:20:13,1865
2024-06-30 20:30:13,1780
2024-06-30 20:40:13,1700
