,result,table,_time,water_height_mm
,_result,0,2025-01-04T02:16:02.589702238Z,2.12
,_result,0,2025-01-04T02:31:03.117381474Z,2.31
,_result,0,2025-01-04T02:46:02.798274094Z,2.48
,_result,0,2025-01-04T03:01:04.022590783Z,2.63
,_result,0,2025-01-04T03:16:03.46812258Z,2.8
,_result,0,2025-01-04T03:31:03.068938971Z,2.92
,_result,0,2025-01-04T03:46:03.321794896Z,3.12
,_result,0,2025-01-04T04:01:02.859948632Z,3.28
,_result,0,2025-01-04T04:16:03.308303049Z,3.4
,_result,0,2025-01-04T04:31:03.372188269Z,3.47
,_result,0,2025-01-04T04:46:02.758159548Z,3.44
,_result,0,2025-01-04T05:01:03.556437309Z,3.44
,_result,0,2025-01-04T05:16:03.960822894Z,3.1
,_result,0,2025-01-04T05:31:03.24435087Z,2.83
,_result,0,2025-01-04T05:46:03.274682863Z,2.51
,_result,0,2025-01-04T06:01:03.288330317Z,2.15
,_result,0,2025-01-04T06:16:02.908815587Z,1.77
,_result,0,2025-01-04T06:31:02.42014751Z,1.77
,_result,0,2025-01-04T06:46:02.921925707Z,1.08
,_result,0,2025-01-04T07:01:03.454895817Z,0.75
,_result,0,2025-01-04T07:16:03.468646875Z,0.42
,_result,0,2025-01-04T07:31:03.035714349Z,0.1
,_result,0,2025-01-04T07:46:03.161818062Z,-0.22
,_result,0,2025-01-04T08:01:03.261261333Z,-0.22
,_result,0,2025-01-04T08:16:03.338118591Z,-0.82
,_result,0,2025-01-04T08:31:02.646736683Z,-1.1
,_result,0,2025-01-04T08:46:02.67406143Z,-1.34
,_result,0,2025-01-04T09:01:03.379406276Z,-1.59
,_result,0,2025-01-04T09:16:02.811381577Z,-1.59
,_result,0,2025-01-04T09:31:03.325557323Z,-1.59
,_result,0,2025-01-04T09:46:03.325851685Z,-2.23
,_result,0,2025-01-04T10:01:02.686535991Z,-2.23
,_result,0,2025-01-04T10:16:03.452567559Z,-2.5
,_result,0,2025-01-04T10:31:02.85837192Z,-2.6
,_result,0,2025-01-04T10:46:03.416467317Z,-2.66
,_result,0,2025-01-04T11:01:03.127620814Z,-2.69
,_result,0,2025-01-04T11:16:02.608732661Z,-2.68
,_result,0,2025-01-04T11:31:03.008744292Z,-2.64
,_result,0,2025-01-04T11:46:03.92533559Z,-2.56
,_result,0,2025-01-04T12:01:03.392728752Z,-2.41
,_result,0,2025-01-04T12:16:02.613355272Z,-2.21
,_result,0,2025-01-04T12:31:03.42171337Z,-1.94
,_result,0,2025-01-04T12:46:02.839190254Z,-1.65
,_result,0,2025-01-04T13:01:03.402172995Z,-1.33
,_result,0,2025-01-04T13:16:07.892429612Z,-0.97
,_result,0,2025-01-04T13:31:02.880767949Z,-0.6
,_result,0,2025-01-04T13:46:02.720727979Z,-0.21
,_result,0,2025-01-04T14:01:03.670252629Z,0.12
,_result,0,2025-01-04T14:16:03.248412577Z,0.43
,_result,0,2025-01-04T14:31:02.749519372Z,0.77
,_result,0,2025-01-04T14:46:02.61642006Z,1.09
,_result,0,2025-01-04T15:01:02.710078381Z,1.09
,_result,0,2025-01-04T15:16:02.534664597Z,1.8
,_result,0,2025-01-04T15:31:02.832357928Z,1.8
,_result,0,2025-01-04T15:46:03.507764585Z,2.51
,_result,0,2025-01-04T16:01:04.7513394Z,2.51
,_result,0,2025-01-04T16:16:03.346496019Z,3.14
,_result,0,2025-01-04T16:31:03.216792385Z,3.14
,_result,0,2025-01-04T16:46:03.637786006Z,3.53
,_result,0,2025-01-04T17:01:02.94134013Z,3.53
,_result,0,2025-01-04T17:16:03.318390129Z,3.61
,_result,0,2025-01-04T17:31:02.939814201Z,3.52
,_result,0,2025-01-04T17:46:03.595360214Z,3.35
,_result,0,2025-01-04T18:01:03.294661979Z,3.35
,_result,0,2025-01-04T18:16:03.441859582Z,2.72
,_result,0,2025-01-04T18:31:02.475802079Z,2.72
,_result,0,2025-01-04T18:46:03.415480738Z,1.96
,_result,0,2025-01-04T19:01:04.199173069Z,1.96
,_result,0,2025-01-04T19:16:03.142675665Z,1.25
,_result,0,2025-01-04T19:31:02.859351834Z,1.25
,_result,0,2025-01-04T19:46:03.371484617Z,0.56
,_result,0,2025-01-04T20:01:03.083011667Z,0.56
,_result,0,2025-01-04T20:16:02.8115742Z,-0.07
,_result,0,2025-01-04T20:31:03.374678369Z,-0.39
,_result,0,2025-01-04T20:46:03.302391937Z,-0.66
,_result,0,2025-01-04T21:01:03.111391493Z,-0.94
,_result,0,2025-01-04T21:16:03.927933884Z,-1.19
,_result,0,2025-01-04T21:31:03.549041983Z,-1.41
,_result,0,2025-01-04T21:46:03.06086157Z,-1.62
,_result,0,2025-01-04T22:01:03.48188346Z,-1.8
,_result,0,2025-01-04T22:16:03.183395729Z,-1.8
,_result,0,2025-01-04T22:31:02.830131271Z,-1.8
,_result,0,2025-01-04T22:46:02.458125965Z,-1.8
,_result,0,2025-01-04T23:01:02.710269957Z,-1.8
,_result,0,2025-01-04T23:16:03.014019903Z,-2.25
,_result,0,2025-01-04T23:31:03.675397837Z,-2.25
,_result,0,2025-01-04T23:46:02.673589338Z,-2.1
,_result,0,2025-01-05T00:01:02.829978304Z,-1.92
,_result,0,2025-01-05T00:16:02.94127949Z,-1.64
,_result,0,2025-01-05T00:31:02.602204977Z,-1.64
,_result,0,2025-01-05T00:46:02.998848723Z,-0.88
,_result,0,2025-01-05T01:01:03.243689592Z,-0.88
,_result,0,2025-01-05T01:16:02.862651682Z,-0.09
,_result,0,2025-01-05T01:31:02.61682291Z,-0.09
,_result,0,2025-01-05T01:46:03.399623013Z,0.66
,_result,0,2025-01-05T02:01:03.052552611Z,0.66
,_result,0,2025-01-05T02:16:03.230302536Z,1.36
,_result,0,2025-01-05T02:31:03.078980296Z,1.36
,_result,0,2025-01-05T02:46:03.345782854Z,1.91
,_result,0,2025-01-05T03:01:02.630512986Z,1.91
,_result,0,2025-01-05T03:16:09.644828228Z,2.4
,_result,0,2025-01-05T03:31:03.286518408Z,2.4
,_result,0,2025-01-05T03:46:03.150040643Z,2.81
,_result,0,2025-01-05T04:01:04.276933846Z,2.81
,_result,0,2025-01-05T04:16:03.773835089Z,3.2
,_result,0,2025-01-05T04:31:02.959510654Z,3.2
,_result,0,2025-01-05T04:46:02.483364352Z,3.56
,_result,0,2025-01-05T05:01:03.18571433Z,3.56
,_result,0,2025-01-05T05:16:03.33644019Z,3.69
,_result,0,2025-01-05T05:31:02.898457416Z,3.69
,_result,0,2025-01-05T05:46:03.127177582Z,3.49
,_result,0,2025-01-05T06:01:03.364212461Z,3.49
,_result,0,2025-01-05T06:16:03.550017432Z,2.97
,_result,0,2025-01-05T06:31:03.045187642Z,2.97
,_result,0,2025-01-05T06:46:05.0299471Z,2.28
,_result,0,2025-01-05T07:01:02.558630546Z,2.28
,_result,0,2025-01-05T07:16:02.739334565Z,1.56
,_result,0,2025-01-05T07:31:03.214288241Z,1.56
,_result,0,2025-01-05T07:46:03.149804538Z,0.89
,_result,0,2025-01-05T08:01:02.627057917Z,0.89
,_result,0,2025-01-05T08:16:02.454261041Z,0.27
,_result,0,2025-01-05T08:31:03.039427776Z,0.27
,_result,0,2025-01-05T08:46:02.948825782Z,-0.35
,_result,0,2025-01-05T09:01:03.18126625Z,-0.35
,_result,0,2025-01-05T09:16:02.710684183Z,-0.9
,_result,0,2025-01-05T09:31:03.066799479Z,-0.9
,_result,0,2025-01-05T09:46:02.726323031Z,-1.38
,_result,0,2025-01-05T10:01:03.096823484Z,-1.59
,_result,0,2025-01-05T10:16:02.503882849Z,-1.78
,_result,0,2025-01-05T10:31:03.147193139Z,-1.78
,_result,0,2025-01-05T10:46:03.070988988Z,-2.08
,_result,0,2025-01-05T11:01:02.96885799Z,-2.08
,_result,0,2025-01-05T11:16:03.30779114Z,-2.26
,_result,0,2025-01-05T11:31:03.110753797Z,-2.26
,_result,0,2025-01-05T11:46:02.465990784Z,-2.34
,_result,0,2025-01-05T12:01:02.694198323Z,-2.34
,_result,0,2025-01-05T12:16:09.454806176Z,-2.37
,_result,0,2025-01-05T12:31:04.092840447Z,-2.37
,_result,0,2025-01-05T12:46:03.321104448Z,-2.32
,_result,0,2025-01-05T13:01:03.21013896Z,-2.32
,_result,0,2025-01-05T13:16:02.587841205Z,-2.04
,_result,0,2025-01-05T13:31:02.939336529Z,-2.04
,_result,0,2025-01-05T13:46:03.324239817Z,-1.52
,_result,0,2025-01-05T14:01:02.67514435Z,-1.52
,_result,0,2025-01-05T14:16:03.504604889Z,-0.78
,_result,0,2025-01-05T14:31:10.739536475Z,-0.39
,_result,0,2025-01-05T14:46:02.98059238Z,-0.01
,_result,0,2025-01-05T15:01:03.142169626Z,-0.01
,_result,0,2025-01-05T15:16:03.32589642Z,0.7
,_result,0,2025-01-05T15:31:03.237843644Z,1.07
,_result,0,2025-01-05T15:46:03.315712192Z,1.47
,_result,0,2025-01-05T16:01:03.439242396Z,1.47
,_result,0,2025-01-05T16:16:07.545906156Z,2.31
,_result,0,2025-01-05T16:31:02.646049804Z,2.31
,_result,0,2025-01-05T16:46:03.389133524Z,3.06
,_result,0,2025-01-05T17:01:03.645348207Z,3.06
,_result,0,2025-01-05T17:16:12.239472204Z,3.54
,_result,0,2025-01-05T17:31:03.075438261Z,3.54
,_result,0,2025-01-05T17:46:02.683370612Z,3.7
,_result,0,2025-01-05T18:01:02.925186348Z,3.7
,_result,0,2025-01-05T18:16:03.30267372Z,3.5
,_result,0,2025-01-05T18:31:04.627769827Z,3.5
,_result,0,2025-01-05T18:46:02.522454716Z,2.89
,_result,0,2025-01-05T19:01:03.707308685Z,2.51
,_result,0,2025-01-05T19:16:03.501621911Z,2.12
,_result,0,2025-01-05T19:31:03.650564877Z,2.12
,_result,0,2025-01-05T19:46:03.292108888Z,1.4
,_result,0,2025-01-05T20:01:03.271459089Z,1.07
,_result,0,2025-01-05T20:16:03.15445467Z,0.71
,_result,0,2025-01-05T20:31:03.299074857Z,0.71
,_result,0,2025-01-05T20:46:03.280343178Z,0.08
,_result,0,2025-01-05T21:01:04.032789931Z,0.08
,_result,0,2025-01-05T21:16:08.924669589Z,-0.54
,_result,0,2025-01-05T21:31:04.08773512Z,-0.8
,_result,0,2025-01-05T21:46:04.902881721Z,-1.04
,_result,0,2025-01-05T22:01:03.726222161Z,-1.04
